battle_id,hero_name,hero_series,hero_type,hero_powers,hero_total_power,hero_combat,hero_speed,hero_durability,hero_intelligence,hero_heat,hero_water,hero_electricity,hero_magic,hero_stealth,villain_name,villain_species,villain_affiliation,villain_powers,villain_total_power,villain_combat,villain_speed,villain_durability,villain_intelligence,villain_heat,villain_water,villain_electricity,villain_magic,villain_stealth,terrain,battle_type,hero_terrain_bonus,villain_terrain_bonus,hero_win_probability,battle_outcome,difficulty_rating
6036,Overflow,Reboot,Reboot,"Hydrokinesis, Water Blades",34.75,46,32,36,46,6,83,9,3,19,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Forest,Ambush,0.995,0.997,0.3506,Win,Hard
6037,Slapback,Reboot,Reboot,"Duplication, Density Increase",34.5,46,43,34,59,14,10,9,2,15,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Forest,Chase,0.988,0.997,0.4085,Win,Hard
6038,Slapback,Reboot,Reboot,"Duplication, Density Increase",34.5,46,43,34,59,14,10,9,2,15,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Null Void,1v1,1.029,1.046,0.3156,Loss,Hard
6039,Slapback,Reboot,Reboot,"Duplication, Density Increase",34.5,46,43,34,59,14,10,9,2,15,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Underwater,Siege,0.956,0.97,0.2369,Loss,Extreme
6040,Slapback,Reboot,Reboot,"Duplication, Density Increase",34.5,46,43,34,59,14,10,9,2,15,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Arctic,Siege,0.955,0.967,0.3081,Loss,Hard
6041,Atomic-X,Omniverse,Fusion,"Reality Warping, Nuclear Energy",34.15,41,31,50,33,14,15,90,1,15,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Arctic,Ambush,0.967,0.967,0.5043,Win,Medium
6042,Atomic-X,Omniverse,Fusion,"Reality Warping, Nuclear Energy",34.15,41,31,50,33,14,15,90,1,15,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Desert,Siege,0.997,1.004,0.2562,Loss,Hard
6043,Atomic-X,Omniverse,Fusion,"Reality Warping, Nuclear Energy",34.15,41,31,50,33,14,15,90,1,15,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,City,Ambush,1.017,1.017,0.4487,Loss,Hard
6044,Atomic-X,Omniverse,Fusion,"Reality Warping, Nuclear Energy",34.15,41,31,50,33,14,15,90,1,15,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Underwater,1v1,0.945,0.97,0.3556,Loss,Hard
6045,Fourmungousaur,Omniverse,Fusion,"Immense Strength, Four Arms",44.8,85,39,49,51,6,10,8,4,22,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,City,Chase,1.02,1.017,0.4794,Loss,Hard
6046,Fourmungousaur,Omniverse,Fusion,"Immense Strength, Four Arms",44.8,85,39,49,51,6,10,8,4,22,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Forest,Chase,0.995,0.997,0.3706,Loss,Hard
6047,Fourmungousaur,Omniverse,Fusion,"Immense Strength, Four Arms",44.8,85,39,49,51,6,10,8,4,22,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Underwater,Chase,0.973,0.97,0.4626,Win,Hard
6048,Fourmungousaur,Omniverse,Fusion,"Immense Strength, Four Arms",44.8,85,39,49,51,6,10,8,4,22,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Space,Chase,1.038,1.036,0.4161,Loss,Hard
6049,Heat Jaws,Original Series,Fusion,Fire and Water Adaptation,42.8,50,45,34,51,86,84,14,4,24,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Space,Ambush,1.038,1.036,0.4587,Loss,Hard
6050,Heat Jaws,Original Series,Fusion,Fire and Water Adaptation,42.8,50,45,34,51,86,84,14,4,24,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,City,1v1,1.021,1.017,0.3422,Loss,Hard
6051,Heat Jaws,Original Series,Fusion,Fire and Water Adaptation,42.8,50,45,34,51,86,84,14,4,24,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Desert,Chase,0.998,1.004,0.4342,Loss,Hard
6052,Heat Jaws,Original Series,Fusion,Fire and Water Adaptation,42.8,50,45,34,51,86,84,14,4,24,Vilgax (True Form),Chimera Sui Generis,Solo,"Gigantic Size, Tentacles, Cosmic Power",66.0,100,30,100,75,70,50,40,20,5,Volcanic,Ambush,0.979,0.98,0.5073,Win,Medium
6053,Heatblast,Original Series,Classic,"Pyrokinesis, Fire Absorption, Flight",45.05,60,49,50,56,100,0,15,0,21,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,Siege,1.031,1.0,0.3418,Win,Hard
6054,Heatblast,Original Series,Classic,"Pyrokinesis, Fire Absorption, Flight",45.05,60,49,50,56,100,0,15,0,21,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,Siege,1.026,1.041,0.277,Loss,Hard
6055,Heatblast,Original Series,Classic,"Pyrokinesis, Fire Absorption, Flight",45.05,60,49,50,56,100,0,15,0,21,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Underwater,1v1,0.92,0.955,0.4019,Loss,Hard
6056,Heatblast,Original Series,Classic,"Pyrokinesis, Fire Absorption, Flight",45.05,60,49,50,56,100,0,15,0,21,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,Ambush,1.021,1.018,0.4386,Loss,Hard
6057,Wildmutt,Original Series,Classic,"Enhanced Senses, Agility, Sharp Claws",48.45,75,70,60,30,6,14,14,0,80,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,Chase,0.989,1.0,0.3928,Win,Hard
6058,Wildmutt,Original Series,Classic,"Enhanced Senses, Agility, Sharp Claws",48.45,75,70,60,30,6,14,14,0,80,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Arctic,Ambush,0.956,0.956,0.4871,Draw,Hard
6059,Wildmutt,Original Series,Classic,"Enhanced Senses, Agility, Sharp Claws",48.45,75,70,60,30,6,14,14,0,80,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,Ambush,1.045,1.041,0.3755,Win,Hard
6060,Wildmutt,Original Series,Classic,"Enhanced Senses, Agility, Sharp Claws",48.45,75,70,60,30,6,14,14,0,80,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,Chase,1.014,1.041,0.433,Loss,Hard
6061,Diamondhead,Original Series,Classic,"Crystallokinesis, Crystal Constructs, Durability",51.9,80,48,100,42,20,8,10,1,28,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,Ambush,1.031,1.041,0.466,Loss,Hard
6062,Diamondhead,Original Series,Classic,"Crystallokinesis, Crystal Constructs, Durability",51.9,80,48,100,42,20,8,10,1,28,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,1v1,1.001,1.0,0.4468,Loss,Hard
6063,Diamondhead,Original Series,Classic,"Crystallokinesis, Crystal Constructs, Durability",51.9,80,48,100,42,20,8,10,1,28,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Forest,1v1,0.994,0.997,0.4182,Loss,Hard
6064,Diamondhead,Original Series,Classic,"Crystallokinesis, Crystal Constructs, Durability",51.9,80,48,100,42,20,8,10,1,28,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,Chase,1.051,1.041,0.4901,Loss,Hard
6065,XLR8,Original Series,Classic,"Super Speed, Enhanced Reflexes",49.0,70,100,40,57,10,10,8,0,11,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Arctic,Siege,0.936,0.956,0.2929,Loss,Hard
6066,XLR8,Original Series,Classic,"Super Speed, Enhanced Reflexes",49.0,70,100,40,57,10,10,8,0,11,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,Chase,1.071,1.041,0.486,Win,Hard
6067,XLR8,Original Series,Classic,"Super Speed, Enhanced Reflexes",49.0,70,100,40,57,10,10,8,0,11,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,Siege,0.999,1.0,0.3343,Loss,Hard
6068,XLR8,Original Series,Classic,"Super Speed, Enhanced Reflexes",49.0,70,100,40,57,10,10,8,0,11,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,1v1,1.019,1.018,0.3575,Win,Hard
6069,Grey Matter,Original Series,Classic,"Enhanced Intelligence, Small Size",31.45,10,40,10,100,13,13,13,5,80,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,Ambush,1.06,1.018,0.4081,Loss,Hard
6070,Grey Matter,Original Series,Classic,"Enhanced Intelligence, Small Size",31.45,10,40,10,100,13,13,13,5,80,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,1v1,0.975,1.041,0.2525,Loss,Hard
6071,Grey Matter,Original Series,Classic,"Enhanced Intelligence, Small Size",31.45,10,40,10,100,13,13,13,5,80,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Underwater,Siege,0.956,0.955,0.279,Loss,Hard
6072,Grey Matter,Original Series,Classic,"Enhanced Intelligence, Small Size",31.45,10,40,10,100,13,13,13,5,80,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,Siege,0.987,1.0,0.2011,Win,Extreme
6073,Four Arms,Original Series,Classic,"Enhanced Strength, Durability, Sonic Clap",55.55,100,50,95,40,12,13,6,4,17,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,Chase,1.012,1.018,0.4697,Win,Hard
6074,Four Arms,Original Series,Classic,"Enhanced Strength, Durability, Sonic Clap",55.55,100,50,95,40,12,13,6,4,17,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Volcanic,Ambush,0.973,0.98,0.4689,Loss,Hard
6075,Four Arms,Original Series,Classic,"Enhanced Strength, Durability, Sonic Clap",55.55,100,50,95,40,12,13,6,4,17,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Forest,Chase,0.992,0.997,0.4977,Loss,Hard
6076,Four Arms,Original Series,Classic,"Enhanced Strength, Durability, Sonic Clap",55.55,100,50,95,40,12,13,6,4,17,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,Ambush,1.043,1.041,0.5305,Loss,Medium
6077,Stinkfly,Original Series,Classic,"Flight, Slime Projection, Sharp Tail",39.6,50,80,40,44,10,8,6,0,26,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Arctic,Siege,0.935,0.956,0.3225,Loss,Hard
6078,Stinkfly,Original Series,Classic,"Flight, Slime Projection, Sharp Tail",39.6,50,80,40,44,10,8,6,0,26,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,Chase,1.069,1.041,0.4003,Loss,Hard
6079,Stinkfly,Original Series,Classic,"Flight, Slime Projection, Sharp Tail",39.6,50,80,40,44,10,8,6,0,26,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Forest,Siege,0.98,0.997,0.3018,Loss,Hard
6080,Stinkfly,Original Series,Classic,"Flight, Slime Projection, Sharp Tail",39.6,50,80,40,44,10,8,6,0,26,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,Chase,1.022,1.041,0.3795,Loss,Hard
6081,Ripjaws,Original Series,Classic,"Underwater Breathing, Steel-Bending Jaws",58.0,85,90,60,46,0,100,15,5,22,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,Chase,1.014,1.018,0.3842,Loss,Hard
6082,Ripjaws,Original Series,Classic,"Underwater Breathing, Steel-Bending Jaws",58.0,85,90,60,46,0,100,15,5,22,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,1v1,0.972,1.0,0.3953,Loss,Hard
6083,Ripjaws,Original Series,Classic,"Underwater Breathing, Steel-Bending Jaws",58.0,85,90,60,46,0,100,15,5,22,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Forest,Ambush,0.983,0.997,0.5161,Loss,Medium
6084,Ripjaws,Original Series,Classic,"Underwater Breathing, Steel-Bending Jaws",58.0,85,90,60,46,0,100,15,5,22,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,Siege,1.058,1.041,0.3578,Loss,Hard
6085,Upgrade,Original Series,Classic,"Technopathy, Optic Blast, Liquid Metal",50.15,60,41,80,95,12,10,7,5,16,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Arctic,Chase,0.971,0.956,0.3601,Win,Hard
6086,Upgrade,Original Series,Classic,"Technopathy, Optic Blast, Liquid Metal",50.15,60,41,80,95,12,10,7,5,16,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Underwater,Ambush,0.972,0.955,0.4738,Win,Hard
6087,Upgrade,Original Series,Classic,"Technopathy, Optic Blast, Liquid Metal",50.15,60,41,80,95,12,10,7,5,16,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,Chase,1.028,1.041,0.4352,Loss,Hard
6088,Upgrade,Original Series,Classic,"Technopathy, Optic Blast, Liquid Metal",50.15,60,41,80,95,12,10,7,5,16,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Volcanic,Ambush,0.976,0.98,0.5615,Win,Medium
6089,Ghostfreak,Original Series,Classic,"Invisibility, Intangibility, Possession",40.95,50,30,30,46,15,9,7,60,100,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,Siege,1.038,1.041,0.3655,Win,Hard
6090,Ghostfreak,Original Series,Classic,"Invisibility, Intangibility, Possession",40.95,50,30,30,46,15,9,7,60,100,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,Siege,0.99,1.0,0.3185,Loss,Hard
6091,Ghostfreak,Original Series,Classic,"Invisibility, Intangibility, Possession",40.95,50,30,30,46,15,9,7,60,100,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,Ambush,1.029,1.018,0.4928,Loss,Hard
6092,Ghostfreak,Original Series,Classic,"Invisibility, Intangibility, Possession",40.95,50,30,30,46,15,9,7,60,100,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Underwater,1v1,0.972,0.955,0.3435,Win,Hard
6093,Cannonbolt,Original Series,Classic,"Sphere Transformation, Indestructible Shell",59.2,90,85,100,42,11,14,14,2,10,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Underwater,1v1,0.954,0.955,0.4016,Loss,Hard
6094,Cannonbolt,Original Series,Classic,"Sphere Transformation, Indestructible Shell",59.2,90,85,100,42,11,14,14,2,10,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,Chase,1.067,1.041,0.5071,Loss,Medium
6095,Cannonbolt,Original Series,Classic,"Sphere Transformation, Indestructible Shell",59.2,90,85,100,42,11,14,14,2,10,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Arctic,Chase,0.955,0.956,0.5237,Win,Medium
6096,Cannonbolt,Original Series,Classic,"Sphere Transformation, Indestructible Shell",59.2,90,85,100,42,11,14,14,2,10,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Forest,Siege,0.981,0.997,0.2845,Loss,Hard
6097,Wildvine,Original Series,Classic,"Plant Manipulation, Elasticity, Regeneration",44.4,70,31,60,55,14,11,11,2,60,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Forest,Chase,1.01,0.997,0.3643,Win,Hard
6098,Wildvine,Original Series,Classic,"Plant Manipulation, Elasticity, Regeneration",44.4,70,31,60,55,14,11,11,2,60,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,1v1,1.02,1.041,0.362,Loss,Hard
6099,Wildvine,Original Series,Classic,"Plant Manipulation, Elasticity, Regeneration",44.4,70,31,60,55,14,11,11,2,60,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Volcanic,Siege,0.98,0.98,0.2943,Loss,Hard
6100,Wildvine,Original Series,Classic,"Plant Manipulation, Elasticity, Regeneration",44.4,70,31,60,55,14,11,11,2,60,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,1v1,1.025,1.018,0.4041,Win,Hard
6101,Buzzshock,Original Series,Classic,"Electrokinesis, Duplication, Flight",48.05,47,90,47,60,13,5,100,2,13,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,Siege,1.02,1.018,0.3884,Loss,Hard
6102,Buzzshock,Original Series,Classic,"Electrokinesis, Duplication, Flight",48.05,47,90,47,60,13,5,100,2,13,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Underwater,Ambush,0.919,0.955,0.4296,Draw,Hard
6103,Buzzshock,Original Series,Classic,"Electrokinesis, Duplication, Flight",48.05,47,90,47,60,13,5,100,2,13,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Volcanic,Chase,0.988,0.98,0.4612,Win,Hard
6104,Buzzshock,Original Series,Classic,"Electrokinesis, Duplication, Flight",48.05,47,90,47,60,13,5,100,2,13,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Forest,Ambush,0.976,0.997,0.461,Draw,Hard
6105,Arctiguana,Original Series,Classic,"Ice Breath, Freezing, Cold Resistance",39.4,44,30,70,57,0,60,9,0,28,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,1v1,1.042,1.041,0.3448,Loss,Hard
6106,Arctiguana,Original Series,Classic,"Ice Breath, Freezing, Cold Resistance",39.4,44,30,70,57,0,60,9,0,28,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Forest,Chase,0.999,0.997,0.4587,Win,Hard
6107,Arctiguana,Original Series,Classic,"Ice Breath, Freezing, Cold Resistance",39.4,44,30,70,57,0,60,9,0,28,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Arctic,Siege,0.992,0.956,0.2539,Loss,Hard
6108,Arctiguana,Original Series,Classic,"Ice Breath, Freezing, Cold Resistance",39.4,44,30,70,57,0,60,9,0,28,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,1v1,0.974,1.0,0.3589,Win,Hard
6109,Blitzwolfer,Original Series,Classic,"Sonic Howl, Sharp Claws, Enhanced Senses",49.55,80,70,39,57,7,12,6,4,60,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Underwater,Chase,0.957,0.955,0.4033,Win,Hard
6110,Blitzwolfer,Original Series,Classic,"Sonic Howl, Sharp Claws, Enhanced Senses",49.55,80,70,39,57,7,12,6,4,60,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,Ambush,1.023,1.018,0.539,Loss,Medium
6111,Blitzwolfer,Original Series,Classic,"Sonic Howl, Sharp Claws, Enhanced Senses",49.55,80,70,39,57,7,12,6,4,60,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,Ambush,1.025,1.041,0.418,Loss,Hard
6112,Blitzwolfer,Original Series,Classic,"Sonic Howl, Sharp Claws, Enhanced Senses",49.55,80,70,39,57,7,12,6,4,60,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Volcanic,Siege,0.985,0.98,0.3435,Loss,Hard
6113,Snare-oh,Original Series,Classic,"Bandage Manipulation, Regeneration",51.0,48,46,80,56,7,5,12,70,70,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Volcanic,Siege,0.977,0.98,0.3231,Loss,Hard
6114,Snare-oh,Original Series,Classic,"Bandage Manipulation, Regeneration",51.0,48,46,80,56,7,5,12,70,70,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,Siege,1.037,1.041,0.3885,Draw,Hard
6115,Snare-oh,Original Series,Classic,"Bandage Manipulation, Regeneration",51.0,48,46,80,56,7,5,12,70,70,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Null Void,Siege,1.044,1.041,0.3269,Loss,Hard
6116,Snare-oh,Original Series,Classic,"Bandage Manipulation, Regeneration",51.0,48,46,80,56,7,5,12,70,70,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Forest,Chase,1.021,0.997,0.4808,Win,Hard
6117,Frankenstrike,Original Series,Classic,"Electrokinesis, Enhanced Strength",60.65,95,30,90,80,13,15,90,4,12,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Underwater,Siege,0.97,0.955,0.4674,Win,Hard
6118,Frankenstrike,Original Series,Classic,"Electrokinesis, Enhanced Strength",60.65,95,30,90,80,13,15,90,4,12,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,Ambush,1.035,1.041,0.4445,Loss,Hard
6119,Frankenstrike,Original Series,Classic,"Electrokinesis, Enhanced Strength",60.65,95,30,90,80,13,15,90,4,12,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,Siege,0.999,1.0,0.4456,Loss,Hard
6120,Frankenstrike,Original Series,Classic,"Electrokinesis, Enhanced Strength",60.65,95,30,90,80,13,15,90,4,12,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,1v1,1.021,1.018,0.4996,Loss,Hard
6121,Upchuck,Original Series,Classic,"Matter Ingestion, Explosive Vomit",43.7,60,39,80,53,14,5,10,4,21,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,City,Siege,1.021,1.018,0.3307,Loss,Hard
6122,Upchuck,Original Series,Classic,"Matter Ingestion, Explosive Vomit",43.7,60,39,80,53,14,5,10,4,21,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Arctic,Ambush,0.966,0.956,0.4463,Win,Hard
6123,Upchuck,Original Series,Classic,"Matter Ingestion, Explosive Vomit",43.7,60,39,80,53,14,5,10,4,21,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Desert,Siege,1.001,1.0,0.2551,Loss,Hard
6124,Upchuck,Original Series,Classic,"Matter Ingestion, Explosive Vomit",43.7,60,39,80,53,14,5,10,4,21,Ultimate Aggregor,Evolved Osmosian,Solo,All 5 Andromeda Alien Powers,76.75,95,70,90,80,80,70,80,40,30,Space,1v1,1.049,1.041,0.3681,Draw,Hard
